run_name,DLNTDR_1,DLNNDR_1,DLNTDR_2,DLNNDR_2,NU_EE,MASS_1,RMIN,Q,S,KAPPA,KY,SHIFT,GAMMA_E,Q_electron,Q_ion,split
2019_03-isotope_d_a0_filtered,3.0,1.0,3.0,1.0,0.05,1.0,0.5,2.0,1.0,1.0,1.0049999952316284,0.0,0.0,15.077741622924805,41.424232482910156,train
2019_03-isotope_d_a1_filtered,3.0,1.0,3.0,1.0,0.1,1.0,0.5,2.0,1.0,1.0,1.0049999952316284,0.0,0.0,14.52971363067627,38.04336929321289,train
2019_03-isotope_d_a2_filtered,3.0,1.0,3.0,1.0,0.167,1.0,0.5,2.0,1.0,1.0,1.0049999952316284,0.0,0.0,13.520928382873535,33.05791473388672,train
2019_03-isotope_d_a3_filtered,3.0,1.0,3.0,1.0,0.278,1.0,0.5,2.0,1.0,1.0,1.0049999952316284,0.0,0.0,12.82646369934082,30.473587036132812,train
2019_03-isotope_d_a4_filtered,3.0,1.0,3.0,1.0,0.464,1.0,0.5,2.0,1.0,1.0,1.0049999952316284,0.0,0.0,11.558038711547852,26.19553565979004,train
2019_03-isotope_d_a5_filtered,3.0,1.0,3.0,1.0,0.774,1.0,0.5,2.0,1.0,1.0,1.0049999952316284,0.0,0.0,10.899152755737305,25.07142448425293,train
2019_03-isotope_d_a6_filtered,3.0,1.0,3.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0049999952316284,0.0,0.0,9.257757186889648,21.98523712158203,train
2019_03-isotope_d_an0_filtered,3.0,0.0,3.0,0.0,0.1,1.0,0.5,2.0,1.0,1.0,1.0049999952316284,0.0,0.0,8.16702651977539,29.660045623779297,train
2019_03-isotope_d_an1_filtered,3.0,0.5,3.0,0.5,0.1,1.0,0.5,2.0,1.0,1.0,1.0049999952316284,0.0,0.0,11.23719310760498,35.66538619995117,train
2019_03-isotope_d_an2_filtered,3.0,1.0,3.0,1.0,0.1,1.0,0.5,2.0,1.0,1.0,1.0049999952316284,0.0,0.0,13.580835342407227,34.855018615722656,train
2019_03-isotope_d_an2_q1_filtered,3.0,1.0,3.0,1.0,0.1,1.0,0.5,1.6,0.8,1.0,1.0049999952316284,0.0,0.0,11.50171184539795,30.05834197998047,train
2019_03-isotope_d_an2_q3_filtered,3.0,1.0,3.0,1.0,0.1,1.0,0.5,3.0,1.5,1.0,1.0049999952316284,0.0,0.0,14.117359161376953,37.89537048339844,train
2019_03-isotope_d_an2_q4_filtered,3.0,1.0,3.0,1.0,0.1,1.0,0.5,4.0,2.0,1.0,1.0049999952316284,0.0,0.0,8.006926536560059,25.083133697509766,ood
2019_03-isotope_d_an3_filtered,3.0,1.5,3.0,1.5,0.1,1.0,0.5,2.0,1.0,1.0,1.0049999952316284,0.0,0.0,15.431109428405762,30.989696502685547,train
2019_03-isotope_d_an4_filtered,3.0,2.0,3.0,2.0,0.1,1.0,0.5,2.0,1.0,1.0,1.0049999952316284,0.0,0.0,17.817678451538086,25.60610008239746,train
2019_03-isotope_d_an5_filtered,3.0,2.5,3.0,2.5,0.1,1.0,0.5,2.0,1.0,1.0,1.0049999952316284,0.0,0.0,26.0887508392334,27.82789421081543,train
2019_03-isotope_d_an6_filtered,3.0,3.0,3.0,3.0,0.1,1.0,0.5,2.0,1.0,1.0,1.0049999952316284,0.0,0.0,35.93421936035156,32.82684326171875,train
2019_03-isotope_d_an6_q1_filtered,3.0,3.0,3.0,3.0,0.1,1.0,0.5,1.6,0.8,1.0,1.0049999952316284,0.0,0.0,31.644208908081055,28.301738739013672,ood
2019_03-isotope_d_an6_q3_filtered,3.0,3.0,3.0,3.0,0.1,1.0,0.5,3.0,1.5,1.0,1.0049999952316284,0.0,0.0,41.99203109741211,41.003578186035156,ood
2019_03-isotope_d_an6_q4_filtered,3.0,3.0,3.0,3.0,0.1,1.0,0.5,4.0,2.0,1.0,1.0049999952316284,0.0,0.0,59.515403747558594,63.917449951171875,ood
2019_03-isotope_d_at0_filtered,1.25,1.0,1.25,1.0,0.1,1.0,0.5,2.0,1.0,1.0,1.0049999952316284,0.0,0.0,1.0834821462631226,2.142470359802246,train
2019_03-isotope_d_at1_filtered,1.5,1.0,1.5,1.0,0.1,1.0,0.5,2.0,1.0,1.0,1.0049999952316284,0.0,0.0,2.165055990219116,4.724415302276611,train
2019_03-isotope_d_at2_filtered,2.0,1.0,2.0,1.0,0.1,1.0,0.5,2.0,1.0,1.0,1.0049999952316284,0.0,0.0,5.797301292419434,14.151570320129395,train
2019_03-isotope_d_at3_filtered,2.5,1.0,2.5,1.0,0.1,1.0,0.5,2.0,1.0,1.0,1.0049999952316284,0.0,0.0,9.558398246765137,24.448104858398438,train
2019_03-isotope_d_at5_filtered,3.5,1.0,3.5,1.0,0.1,1.0,0.5,2.0,1.0,1.0,1.0049999952316284,0.0,0.0,20.172792434692383,52.73997116088867,train
2019_03-isotope_d_b0_filtered,3.0,3.0,3.0,3.0,0.05,1.0,0.5,2.0,1.0,1.0,1.0049999952316284,0.0,0.0,47.14052963256836,43.588191986083984,train
2019_03-isotope_d_b1_filtered,3.0,3.0,3.0,3.0,0.1,1.0,0.5,2.0,1.0,1.0,1.0049999952316284,0.0,0.0,35.93421936035156,32.82684326171875,train
2019_03-isotope_d_b2_filtered,3.0,3.0,3.0,3.0,0.167,1.0,0.5,2.0,1.0,1.0,1.0049999952316284,0.0,0.0,30.785280227661133,27.558265686035156,train
2019_03-isotope_d_b3_filtered,3.0,3.0,3.0,3.0,0.278,1.0,0.5,2.0,1.0,1.0,1.0049999952316284,0.0,0.0,23.311569213867188,20.452472686767578,train
2019_03-isotope_d_b4_filtered,3.0,3.0,3.0,3.0,0.464,1.0,0.5,2.0,1.0,1.0,1.0049999952316284,0.0,0.0,17.452041625976562,14.905552864074707,train
2019_03-isotope_d_b5_filtered,3.0,3.0,3.0,3.0,0.774,1.0,0.5,2.0,1.0,1.0,1.0049999952316284,0.0,0.0,10.452569961547852,8.722530364990234,train
2019_03-isotope_d_b6_filtered,3.0,3.0,3.0,3.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0049999952316284,0.0,0.0,8.389307022094727,7.044349670410156,train
2019_03-isotope_h_a0_filtered,3.0,1.0,3.0,1.0,0.05,0.5,0.5,2.0,1.0,1.0,1.4212499856948853,0.0,0.0,12.664017677307129,31.72920036315918,train
2019_03-isotope_h_a1_filtered,3.0,1.0,3.0,1.0,0.1,0.5,0.5,2.0,1.0,1.0,1.4212499856948853,0.0,0.0,13.418009757995605,32.72208786010742,train
2019_03-isotope_h_a2_filtered,3.0,1.0,3.0,1.0,0.167,0.5,0.5,2.0,1.0,1.0,1.4212499856948853,0.0,0.0,12.461862564086914,28.328022003173828,train
2019_03-isotope_h_a3_filtered,3.0,1.0,3.0,1.0,0.278,0.5,0.5,2.0,1.0,1.0,1.4212499856948853,0.0,0.0,12.104405403137207,26.676549911499023,train
2019_03-isotope_h_a4_filtered,3.0,1.0,3.0,1.0,0.464,0.5,0.5,2.0,1.0,1.0,1.4212499856948853,0.0,0.0,11.83167552947998,24.77685546875,train
2019_03-isotope_h_a5_filtered,3.0,1.0,3.0,1.0,0.774,0.5,0.5,2.0,1.0,1.0,1.4212499856948853,0.0,0.0,10.004439353942871,20.437135696411133,train
2019_03-isotope_h_a6_filtered,3.0,1.0,3.0,1.0,1.0,0.5,0.5,2.0,1.0,1.0,1.4212499856948853,0.0,0.0,10.147768020629883,21.067485809326172,train
2019_03-isotope_h_an0_filtered,3.0,0.0,3.0,0.0,0.1,0.5,0.5,2.0,1.0,1.0,1.4212499856948853,0.0,0.0,7.65378475189209,26.11365509033203,train
2019_03-isotope_h_an1_filtered,3.0,0.5,3.0,0.5,0.1,0.5,0.5,2.0,1.0,1.0,1.4212499856948853,0.0,0.0,12.684988021850586,38.16685485839844,train
